CG,log2k,Structural,log2k_x_S,logFreq,char_id
1.534921791243896,1.0,1,1.0,-14.786490051727078,(
2.8042972368860237,1.584962500721156,1,1.584962500721156,-14.786490051727078,(
4.1850614996868725,2.0,1,2.0,-14.786490051727078,(
5.0294251092832996,2.321928094887362,1,2.321928094887362,-14.786490051727078,(
5.3902463494676525,2.584962500721156,1,2.584962500721156,-14.786490051727078,(
5.7534991657712,2.807354922057604,1,2.807354922057604,-14.786490051727078,(
1.7660333094936114,1.0,0,0.0,-12.138061132162528,q
3.7515867273710937,1.584962500721156,0,0.0,-12.138061132162528,q
4.295079335443927,2.0,0,0.0,-12.138061132162528,q
4.513202407367802,2.321928094887362,0,0.0,-12.138061132162528,q
4.630675851055512,2.584962500721156,0,0.0,-12.138061132162528,q
5.194544671741864,2.807354922057604,0,0.0,-12.138061132162528,q
5.091888522808381,3.0,0,0.0,-12.138061132162528,q
1.0832848345515362,1.0,0,0.0,-10.859135353558843,z
2.9842376783119606,1.584962500721156,0,0.0,-10.859135353558843,z
3.852321786203281,2.0,0,0.0,-10.859135353558843,z
5.175432389978972,2.321928094887362,0,0.0,-10.859135353558843,z
5.075481529941974,2.584962500721156,0,0.0,-10.859135353558843,z
4.543130720255953,2.807354922057604,0,0.0,-10.859135353558843,z
4.533029078259966,3.0,0,0.0,-10.859135353558843,z
2.0330488879513826,1.0,1,1.0,-14.786490051727078,)
3.183767197701476,1.584962500721156,1,1.584962500721156,-14.786490051727078,)
4.0730733060579,2.0,1,2.0,-14.786490051727078,)
4.5234454227134835,2.321928094887362,1,2.321928094887362,-14.786490051727078,)
4.79611690186707,2.584962500721156,1,2.584962500721156,-14.786490051727078,)
4.837819844154351,2.807354922057604,1,2.807354922057604,-14.786490051727078,)
4.882805403629694,3.0,1,3.0,-14.786490051727078,)
3.7446726124934893,1.0,0,0.0,-13.091344633255499,Y
4.224223829059806,1.584962500721156,0,0.0,-13.091344633255499,Y
4.37680702792583,2.0,0,0.0,-13.091344633255499,Y
4.404791710561771,2.321928094887362,0,0.0,-13.091344633255499,Y
4.46057907548386,2.584962500721156,0,0.0,-13.091344633255499,Y
4.479213921906099,2.807354922057604,0,0.0,-13.091344633255499,Y
4.493718232434743,3.0,0,0.0,-13.091344633255499,Y
4.091426236973676,1.0,0,0.0,-11.6357756542506,x
4.316218546368595,1.584962500721156,0,0.0,-11.6357756542506,x
4.1745686376095135,2.0,0,0.0,-11.6357756542506,x
3.889249012984311,2.321928094887362,0,0.0,-11.6357756542506,x
3.697619720026495,2.584962500721156,0,0.0,-11.6357756542506,x
3.5519900979578907,2.807354922057604,0,0.0,-11.6357756542506,x
1.3402599943593696,1.0,0,0.0,-12.871986272008684,K
2.062621587583145,1.584962500721156,0,0.0,-12.871986272008684,K
2.5233483128182073,2.0,0,0.0,-12.871986272008684,K
3.376685722725731,2.321928094887362,0,0.0,-12.871986272008684,K
3.6238511579903356,2.584962500721156,0,0.0,-12.871986272008684,K
3.846372118822046,2.807354922057604,0,0.0,-12.871986272008684,K
1.0644858210985824,1.0,0,0.0,-13.730346973689544,U
2.2599284792941834,1.584962500721156,0,0.0,-13.730346973689544,U
2.7668629407750327,2.0,0,0.0,-13.730346973689544,U
3.254185789627835,2.321928094887362,0,0.0,-13.730346973689544,U
3.6315854233048803,2.584962500721156,0,0.0,-13.730346973689544,U
0.5901785757216267,1.0,0,0.0,-10.859888129490814,j
2.6679922486583685,1.584962500721156,0,0.0,-10.859888129490814,j
2.7826274263994906,2.0,0,0.0,-10.859888129490814,j
3.0209589297071027,2.321928094887362,0,0.0,-10.859888129490814,j
3.210681952229476,2.584962500721156,0,0.0,-10.859888129490814,j
3.406819634019361,2.807354922057604,0,0.0,-10.859888129490814,j
3.5154905178745954,3.0,0,0.0,-10.859888129490814,j
3.290382679975287,1.0,0,0.0,-11.066802448992707,W
3.4130075627253884,1.584962500721156,0,0.0,-11.066802448992707,W
3.241190595582169,2.0,0,0.0,-11.066802448992707,W
2.7616519359628233,2.321928094887362,0,0.0,-11.066802448992707,W
2.4770684582790192,2.584962500721156,0,0.0,-11.066802448992707,W
2.479551905052869,2.807354922057604,0,0.0,-11.066802448992707,W
2.4429653060184604,3.0,0,0.0,-11.066802448992707,W
3.0976277660897704,1.0,0,0.0,-9.89340525564359,B
3.2243397705279397,1.584962500721156,0,0.0,-9.89340525564359,B
3.0437988801712192,2.0,0,0.0,-9.89340525564359,B
2.360849304149167,2.321928094887362,0,0.0,-9.89340525564359,B
1.926536949786012,2.584962500721156,0,0.0,-9.89340525564359,B
1.924520329331041,2.807354922057604,0,0.0,-9.89340525564359,B
1.914094638843899,3.0,0,0.0,-9.89340525564359,B
2.41206682443244,1.0,0,0.0,-10.556145507000236,E
2.7452552255907854,1.584962500721156,0,0.0,-10.556145507000236,E
3.007509132600945,2.0,0,0.0,-10.556145507000236,E
3.2129820250781806,2.321928094887362,0,0.0,-10.556145507000236,E
2.972614576334447,1.0,0,0.0,-11.253994970900058,N
3.1865388559639154,1.584962500721156,0,0.0,-11.253994970900058,N
3.206895992146303,2.0,0,0.0,-11.253994970900058,N
3.0284944131998026,2.321928094887362,0,0.0,-11.253994970900058,N
2.947396097036539,2.584962500721156,0,0.0,-11.253994970900058,N
2.955737459766472,2.807354922057604,0,0.0,-11.253994970900058,N
2.951264474693346,3.0,0,0.0,-11.253994970900058,N
2.977086788399663,1.0,0,0.0,-11.439589428608253,F
3.170424940338143,1.584962500721156,0,0.0,-11.439589428608253,F
2.9910969893358725,2.0,0,0.0,-11.439589428608253,F
2.5169473225245103,2.321928094887362,0,0.0,-11.439589428608253,F
2.453481830661299,2.584962500721156,0,0.0,-11.439589428608253,F
2.6634195594906718,2.807354922057604,0,0.0,-11.439589428608253,F
2.7347458571810304,3.0,0,0.0,-11.439589428608253,F
-0.33913882416960206,1.0,0,0.0,-11.993932131597553,C
0.6939050122860326,1.584962500721156,0,0.0,-11.993932131597553,C
1.8444323813248484,2.0,0,0.0,-11.993932131597553,C
2.202039571058801,2.321928094887362,0,0.0,-11.993932131597553,C
2.6526107076577885,2.584962500721156,0,0.0,-11.993932131597553,C
3.027004598200758,2.807354922057604,0,0.0,-11.993932131597553,C
3.105708220201863,3.0,0,0.0,-11.993932131597553,C
1.7697571174625395,1.0,0,0.0,-7.22594491598517,v
3.0560643595723667,1.584962500721156,0,0.0,-7.22594491598517,v
2.950521997830065,2.0,0,0.0,-7.22594491598517,v
2.4647855420072946,2.321928094887362,0,0.0,-7.22594491598517,v
1.9689240536563193,2.584962500721156,0,0.0,-7.22594491598517,v
1.3046359173363822,2.807354922057604,0,0.0,-7.22594491598517,v
0.7350016881044983,3.0,0,0.0,-7.22594491598517,v
1.504634973902915,1.0,0,0.0,-7.634245455889216,k
2.8363489882530497,1.584962500721156,0,0.0,-7.634245455889216,k
3.0331221944870714,2.0,0,0.0,-7.634245455889216,k
2.4727458294565574,2.321928094887362,0,0.0,-7.634245455889216,k
1.8031666268848072,2.584962500721156,0,0.0,-7.634245455889216,k
1.414334595378163,2.807354922057604,0,0.0,-7.634245455889216,k
1.1387253384480127,3.0,0,0.0,-7.634245455889216,k
0.9822505953011937,1.0,1,1.0,-10.493474648754955,?
1.6584304922455457,1.584962500721156,1,1.584962500721156,-10.493474648754955,?
2.3617156932293666,2.0,1,2.0,-10.493474648754955,?
2.6716276921626507,2.321928094887362,1,2.321928094887362,-10.493474648754955,?
2.97202334456681,2.584962500721156,1,2.584962500721156,-10.493474648754955,?
3.0107786977911495,2.807354922057604,1,2.807354922057604,-10.493474648754955,?
3.02504751001882,3.0,1,3.0,-10.493474648754955,?
2.929547936619093,1.0,0,0.0,-7.91641895075482,A
2.8751533244051406,1.584962500721156,0,0.0,-7.91641895075482,A
2.6210107278735353,2.0,0,0.0,-7.91641895075482,A
1.8143137854836624,2.321928094887362,0,0.0,-7.91641895075482,A
1.1520782039354822,2.584962500721156,0,0.0,-7.91641895075482,A
0.9951555718453156,2.807354922057604,0,0.0,-7.91641895075482,A
0.8772880326252741,3.0,0,0.0,-7.91641895075482,A
0.2777458574421061,1.0,0,0.0,-11.530150298467293,P
0.5362288028872602,1.584962500721156,0,0.0,-11.530150298467293,P
1.045997611343509,2.0,0,0.0,-11.530150298467293,P
1.7166332743216959,2.321928094887362,0,0.0,-11.530150298467293,P
2.256318262268276,2.584962500721156,0,0.0,-11.530150298467293,P
2.557208772307927,2.807354922057604,0,0.0,-11.530150298467293,P
2.718946673046415,3.0,0,0.0,-11.530150298467293,P
1.811514485047879,1.0,0,0.0,-8.687455400942403,O
2.3269366801403635,1.584962500721156,0,0.0,-8.687455400942403,O
2.3911000820125707,2.0,0,0.0,-8.687455400942403,O
2.393502179680284,2.321928094887362,0,0.0,-8.687455400942403,O
2.5234641029446214,2.584962500721156,0,0.0,-8.687455400942403,O
2.4730022401294063,1.0,0,0.0,-9.120590207301445,T
2.4250176947740636,1.584962500721156,0,0.0,-9.120590207301445,T
2.3254729877723106,2.0,0,0.0,-9.120590207301445,T
2.0251279204189343,2.321928094887362,0,0.0,-9.120590207301445,T
1.6470986988129859,2.584962500721156,0,0.0,-9.120590207301445,T
1.5919898629430929,2.807354922057604,0,0.0,-9.120590207301445,T
1.570642518251435,3.0,0,0.0,-9.120590207301445,T
1.5633186087571227,1.0,0,0.0,-8.702567568181987,D
1.733022949347217,1.584962500721156,0,0.0,-8.702567568181987,D
1.912777556446141,2.0,0,0.0,-8.702567568181987,D
2.045586017063589,2.321928094887362,0,0.0,-8.702567568181987,D
2.1167112004919613,2.584962500721156,0,0.0,-8.702567568181987,D
2.3059894257567937,2.807354922057604,0,0.0,-8.702567568181987,D
1.2341495274775731,1.0,0,0.0,-10.381145948652078,M
1.5567348205282254,1.584962500721156,0,0.0,-10.381145948652078,M
1.7299342582318458,2.0,0,0.0,-10.381145948652078,M
1.7427738340421177,2.321928094887362,0,0.0,-10.381145948652078,M
1.913144899179505,2.584962500721156,0,0.0,-10.381145948652078,M
2.0667386178097855,2.807354922057604,0,0.0,-10.381145948652078,M
2.163413842746241,3.0,0,0.0,-10.381145948652078,M
0.756837081478559,1.0,0,0.0,-6.434464147018362,c
2.0345388375915014,1.584962500721156,0,0.0,-6.434464147018362,c
2.0837206199118925,2.0,0,0.0,-6.434464147018362,c
1.6249948904946754,2.321928094887362,0,0.0,-6.434464147018362,c
1.0960504226191654,2.584962500721156,0,0.0,-6.434464147018362,c
0.6540120986735856,2.807354922057604,0,0.0,-6.434464147018362,c
0.30335606537974513,3.0,0,0.0,-6.434464147018362,c
1.2360717851636913,1.0,0,0.0,-8.916321071244562,R
1.865258976103033,1.584962500721156,0,0.0,-8.916321071244562,R
2.0650768995912037,2.0,0,0.0,-8.916321071244562,R
1.105081282783094,1.0,1,1.0,-7.424546277991836,.
1.720221382843981,1.584962500721156,1,1.584962500721156,-7.424546277991836,.
1.9464277006652804,2.0,1,2.0,-7.424546277991836,.
1.8208641313349725,2.321928094887362,1,2.321928094887362,-7.424546277991836,.
1.557057321111012,2.584962500721156,1,2.584962500721156,-7.424546277991836,.
1.3042922242014496,2.807354922057604,1,2.807354922057604,-7.424546277991836,.
1.1019237814766383,3.0,1,3.0,-7.424546277991836,.
1.001248279780489,1.0,1,1.0,-8.735518547064201,;
1.638389974653303,1.584962500721156,1,1.584962500721156,-8.735518547064201,;
1.940084584207722,2.0,1,2.0,-8.735518547064201,;
1.9381004016785344,2.321928094887362,1,2.321928094887362,-8.735518547064201,;
1.8566556960603497,2.584962500721156,1,2.584962500721156,-8.735518547064201,;
1.7803360360920681,2.807354922057604,1,2.807354922057604,-8.735518547064201,;
1.645062632385768,3.0,1,3.0,-8.735518547064201,;
1.6613669503737007,1.0,0,0.0,-10.377368551586216,H
1.9153985848914923,1.584962500721156,0,0.0,-10.377368551586216,H
1.926094750906846,2.0,0,0.0,-10.377368551586216,H
1.719636269779099,2.321928094887362,0,0.0,-10.377368551586216,H
1.556354164948666,2.584962500721156,0,0.0,-10.377368551586216,H
1.5584819108544137,2.807354922057604,0,0.0,-10.377368551586216,H
1.5989896854371821,3.0,0,0.0,-10.377368551586216,H
1.1524823067106063,1.0,0,0.0,-6.521824054931294,g
1.8899801451866818,1.584962500721156,0,0.0,-6.521824054931294,g
1.9161742518106797,2.0,0,0.0,-6.521824054931294,g
1.4839481768846738,2.321928094887362,0,0.0,-6.521824054931294,g
1.036074171830756,2.584962500721156,0,0.0,-6.521824054931294,g
0.48523490451842033,2.807354922057604,0,0.0,-6.521824054931294,g
-0.0028747711624248495,3.0,0,0.0,-6.521824054931294,g
1.033678840260289,1.0,0,0.0,-6.292825183073175,y
1.688120329158557,1.584962500721156,0,0.0,-6.292825183073175,y
1.8419298423892356,2.0,0,0.0,-6.292825183073175,y
1.5696719729646036,2.321928094887362,0,0.0,-6.292825183073175,y
1.2241441419959838,2.584962500721156,0,0.0,-6.292825183073175,y
0.8728338061520784,2.807354922057604,0,0.0,-6.292825183073175,y
0.5550685220073417,3.0,0,0.0,-6.292825183073175,y
1.131209980980504,1.0,0,0.0,-4.892442239092987,d
1.7698847137536857,1.584962500721156,0,0.0,-4.892442239092987,d
1.8388760834881075,2.0,0,0.0,-4.892442239092987,d
1.4112613919557853,2.321928094887362,0,0.0,-4.892442239092987,d
0.8845576676250286,2.584962500721156,0,0.0,-4.892442239092987,d
0.17443537901177608,2.807354922057604,0,0.0,-4.892442239092987,d
-0.5378196036314136,3.0,0,0.0,-4.892442239092987,d
0.3841876762813392,1.0,0,0.0,-8.745917643321032,L
1.362078781643393,1.584962500721156,0,0.0,-8.745917643321032,L
1.57461249961478,2.0,0,0.0,-8.745917643321032,L
1.8187663039754094,2.321928094887362,0,0.0,-8.745917643321032,L
1.6629639215136276,2.584962500721156,0,0.0,-8.745917643321032,L
1.4970926111777576,2.807354922057604,0,0.0,-8.745917643321032,L
1.4152913353770096,3.0,0,0.0,-8.745917643321032,L
1.268968629797306,1.0,0,0.0,-5.744635373215417,f
1.6700172060035174,1.584962500721156,0,0.0,-5.744635373215417,f
1.581980960219508,2.0,0,0.0,-5.744635373215417,f
1.148651544409407,2.321928094887362,0,0.0,-5.744635373215417,f
0.6016901276016693,2.584962500721156,0,0.0,-5.744635373215417,f
-0.006510512412456926,2.807354922057604,0,0.0,-5.744635373215417,f
-0.4978128790630283,3.0,0,0.0,-5.744635373215417,f
0.5683549544838025,1.0,0,0.0,-6.749923922495647,p
1.4683290324879685,1.584962500721156,0,0.0,-6.749923922495647,p
1.4781889391312921,2.0,0,0.0,-6.749923922495647,p
1.1531970927774537,2.321928094887362,0,0.0,-6.749923922495647,p
0.8207738288934419,2.584962500721156,0,0.0,-6.749923922495647,p
0.5285587777874445,2.807354922057604,0,0.0,-6.749923922495647,p
0.2683793865696016,3.0,0,0.0,-6.749923922495647,p
0.7201683695402528,1.0,0,0.0,-5.874812734826394,m
1.348281504351697,1.584962500721156,0,0.0,-5.874812734826394,m
1.4221108874084152,2.0,0,0.0,-5.874812734826394,m
1.1865875128388823,2.321928094887362,0,0.0,-5.874812734826394,m
0.8108697093523531,2.584962500721156,0,0.0,-5.874812734826394,m
0.3377514851414549,2.807354922057604,0,0.0,-5.874812734826394,m
-0.12496581162593312,3.0,0,0.0,-5.874812734826394,m
0.6880767794312113,1.0,0,0.0,-5.77415373039775,u
1.3560570593121128,1.584962500721156,0,0.0,-5.77415373039775,u
1.1726693136647777,2.0,0,0.0,-5.77415373039775,u
0.6339213066605658,2.321928094887362,0,0.0,-5.77415373039775,u
-0.07719998460618971,2.584962500721156,0,0.0,-5.77415373039775,u
-0.6283079708279207,2.807354922057604,0,0.0,-5.77415373039775,u
-1.0681859295871936,3.0,0,0.0,-5.77415373039775,u
0.9414115334796769,1.0,0,0.0,-4.781054862557986,r
1.291719994080208,1.584962500721156,0,0.0,-4.781054862557986,r
1.2865844230059795,2.0,0,0.0,-4.781054862557986,r
0.8197165109235756,2.321928094887362,0,0.0,-4.781054862557986,r
0.1952192470543137,2.584962500721156,0,0.0,-4.781054862557986,r
-0.47925741830483304,2.807354922057604,0,0.0,-4.781054862557986,r
-1.094587927754067,3.0,0,0.0,-4.781054862557986,r
0.8240924422897544,1.0,1,1.0,-5.991610072443617,","
1.2392717584266033,1.584962500721156,1,1.584962500721156,-5.991610072443617,","
1.257735419687814,2.0,1,2.0,-5.991610072443617,","
0.9258053910999609,2.321928094887362,1,2.321928094887362,-5.991610072443617,","
0.517104820718675,2.584962500721156,1,2.584962500721156,-5.991610072443617,","
0.16909140066057038,2.807354922057604,1,2.807354922057604,-5.991610072443617,","
-0.17502216683014282,3.0,1,3.0,-5.991610072443617,","
0.7988199138442225,1.0,0,0.0,-8.932462731424943,4
1.1060174026828484,1.584962500721156,0,0.0,-8.932462731424943,4
1.2274960804928403,2.0,0,0.0,-8.932462731424943,4
1.0443957963289439,2.321928094887362,0,0.0,-8.932462731424943,4
0.9282646448560214,2.584962500721156,0,0.0,-8.932462731424943,4
0.7543123456236893,2.807354922057604,0,0.0,-8.932462731424943,4
0.3322919902299306,3.0,0,0.0,-8.932462731424943,4
0.5309011888263111,1.0,0,0.0,-5.165383018010626,l
1.1461434995533546,1.584962500721156,0,0.0,-5.165383018010626,l
1.1950989202979767,2.0,0,0.0,-5.165383018010626,l
0.815516024580762,2.321928094887362,0,0.0,-5.165383018010626,l
0.3095676650036072,2.584962500721156,0,0.0,-5.165383018010626,l
-0.2779089445976881,2.807354922057604,0,0.0,-5.165383018010626,l
-0.736110990396524,3.0,0,0.0,-5.165383018010626,l
0.3961115939777402,1.0,0,0.0,-9.661794304277763,G
0.6420218548297836,1.584962500721156,0,0.0,-9.661794304277763,G
0.8453227129897289,2.0,0,0.0,-9.661794304277763,G
1.1038825315886012,2.321928094887362,0,0.0,-9.661794304277763,G
1.0660216888032794,2.584962500721156,0,0.0,-9.661794304277763,G
1.0888118676064353,2.807354922057604,0,0.0,-9.661794304277763,G
1.1698046583041455,3.0,0,0.0,-9.661794304277763,G
0.9502551416778982,1.0,0,0.0,-8.478801323622971,3
1.1409393157035574,1.584962500721156,0,0.0,-8.478801323622971,3
1.1645902394471066,2.0,0,0.0,-8.478801323622971,3
0.9715559952381181,2.321928094887362,0,0.0,-8.478801323622971,3
0.790207182037677,2.584962500721156,0,0.0,-8.478801323622971,3
0.5928444285614178,2.807354922057604,0,0.0,-8.478801323622971,3
0.21021338117798472,3.0,0,0.0,-8.478801323622971,3
0.8671465244541681,1.0,0,0.0,-7.419682163333976,1
1.1279027068124092,1.584962500721156,0,0.0,-7.419682163333976,1
1.1636417297332757,2.0,0,0.0,-7.419682163333976,1
0.820925496076423,2.321928094887362,0,0.0,-7.419682163333976,1
0.6224711072720068,2.584962500721156,0,0.0,-7.419682163333976,1
0.4383495447307606,2.807354922057604,0,0.0,-7.419682163333976,1
-0.19339753200313847,3.0,0,0.0,-7.419682163333976,1
0.7358918265917578,1.0,0,0.0,-3.8420684806231784,t
1.163200006823363,1.584962500721156,0,0.0,-3.8420684806231784,t
1.083417526550825,2.0,0,0.0,-3.8420684806231784,t
0.6138407674340063,2.321928094887362,0,0.0,-3.8420684806231784,t
-0.03864898569561204,2.584962500721156,0,0.0,-3.8420684806231784,t
-0.7439077322476453,2.807354922057604,0,0.0,-3.8420684806231784,t
-1.3538031740511332,3.0,0,0.0,-3.8420684806231784,t
1.019961067246499,1.0,0,0.0,-4.257470143239975,o
1.1573061889746525,1.584962500721156,0,0.0,-4.257470143239975,o
0.8408565239173682,2.0,0,0.0,-4.257470143239975,o
0.2879373981102664,2.321928094887362,0,0.0,-4.257470143239975,o
-0.39495951563633724,2.584962500721156,0,0.0,-4.257470143239975,o
-1.014629661364153,2.807354922057604,0,0.0,-4.257470143239975,o
-1.5387219455601313,3.0,0,0.0,-4.257470143239975,o
0.7086380040224789,1.0,0,0.0,-9.335148089135883,5
0.9910689545025697,1.584962500721156,0,0.0,-9.335148089135883,5
1.107487024809397,2.0,0,0.0,-9.335148089135883,5
0.9768029172026269,2.321928094887362,0,0.0,-9.335148089135883,5
0.8325994727477495,2.584962500721156,0,0.0,-9.335148089135883,5
0.6898951124491104,2.807354922057604,0,0.0,-9.335148089135883,5
0.36429232426813485,3.0,0,0.0,-9.335148089135883,5
0.9015285395400907,1.0,0,0.0,-9.607370830355409,9
1.0685319012507284,1.584962500721156,0,0.0,-9.607370830355409,9
1.0958979948366574,2.0,0,0.0,-9.607370830355409,9
0.9714031720757452,2.321928094887362,0,0.0,-9.607370830355409,9
0.9169633173553304,2.584962500721156,0,0.0,-9.607370830355409,9
0.8498805861460319,2.807354922057604,0,0.0,-9.607370830355409,9
0.5665186848393011,3.0,0,0.0,-9.607370830355409,9
0.5703327615793556,1.0,0,0.0,-9.806667933664707,S
0.6877197629572738,1.584962500721156,0,0.0,-9.806667933664707,S
0.7072691644846403,2.0,0,0.0,-9.806667933664707,S
0.7458734796557769,2.321928094887362,0,0.0,-9.806667933664707,S
0.8709566185651578,2.584962500721156,0,0.0,-9.806667933664707,S
0.9863291185388086,2.807354922057604,0,0.0,-9.806667933664707,S
1.0948859350634672,3.0,0,0.0,-9.806667933664707,S
0.8170834953560764,1.0,0,0.0,-7.866586284266094,2
0.9529728226012888,1.584962500721156,0,0.0,-7.866586284266094,2
0.8842354136826533,2.0,0,0.0,-7.866586284266094,2
0.493784141302795,2.321928094887362,0,0.0,-7.866586284266094,2
0.2874085602735903,2.584962500721156,0,0.0,-7.866586284266094,2
0.13322501438917378,2.807354922057604,0,0.0,-7.866586284266094,2
-0.3582037761642294,3.0,0,0.0,-7.866586284266094,2
0.4106605902493845,1.0,0,0.0,-4.593277619047251,s
0.8986214221849704,1.584962500721156,0,0.0,-4.593277619047251,s
0.9522245494399035,2.0,0,0.0,-4.593277619047251,s
0.5960558323073575,2.321928094887362,0,0.0,-4.593277619047251,s
0.07481028653695043,2.584962500721156,0,0.0,-4.593277619047251,s
